Plate Name,Experiment Name,Specimen Name,Sample Name,Workspace Name,Plot Name,Gate Name,X Parameter,Y Parameter,Event Count,% Parent,% Total,Mean X,Mean Y,Median X,Median Y,Std. Dev. X,Std. Dev. Y,% C.V. X,% C.V. Y,Concentration
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A3,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"10,485",Disabled,Disabled,"483,441.281250","2,730,633.500000","252,945.0","2,524,033.0",Disabled,Disabled,"165.514827%","46.508860%","78.246269"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A3,Default,BL3-H vs Count,R1,BL3-H,Count,"7,404",Disabled,Disabled,"3,109,193.000000","---","2,809,811.0","---",Disabled,Disabled,"30.084456%","---","55.253731"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A4,Default,Global,All Events,Global,Global,"86,000",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","637.037037"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A4,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"25,546",Disabled,Disabled,"625,865.750000","3,339,449.250000","292,424.5","3,050,130.5",Disabled,Disabled,"148.790875%","52.748215%","189.229630"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A4,Default,BL3-H vs Count,R1,BL3-H,Count,"17,662",Disabled,Disabled,"3,704,602.250000","---","3,481,152.5","---",Disabled,Disabled,"30.146657%","---","130.829630"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A5,Default,Global,All Events,Global,Global,"233,876",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","1,732.414815"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A5,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"35,869",Disabled,Disabled,"431,459.468750","2,082,531.375000","202,029.0","1,682,918.0",Disabled,Disabled,"167.012733%","74.652573%","265.696296"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A5,Default,BL3-H vs Count,R1,BL3-H,Count,"11,328",Disabled,Disabled,"3,233,579.250000","---","2,786,021.0","---",Disabled,Disabled,"34.049931%","---","83.911111"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A6,Default,Global,All Events,Global,Global,"20,341",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","150.674074"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A6,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"1,853",Disabled,Disabled,"1,000,416.750000","1,436,275.750000","269,894.0","895,349.0",Disabled,Disabled,"151.924523%","82.168971%","13.725926"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A6,Default,BL3-H vs Count,R1,BL3-H,Count,"481",Disabled,Disabled,"3,394,306.500000","---","3,219,092.0","---",Disabled,Disabled,"26.893222%","---","3.562963"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A7,Default,Global,All Events,Global,Global,"25,205",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","188.097015"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A7,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"7,581",Disabled,Disabled,"636,024.812500","3,101,465.500000","301,929.0","3,121,495.0",Disabled,Disabled,"153.505303%","55.025878%","56.574627"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A7,Default,BL3-H vs Count,R1,BL3-H,Count,"5,240",Disabled,Disabled,"3,618,809.000000","---","3,509,747.0","---",Disabled,Disabled,"24.828115%","---","39.104478"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A8,Default,Global,All Events,Global,Global,"25,026",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","186.761194"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A8,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"7,701",Disabled,Disabled,"617,705.062500","2,677,369.250000","289,708.0","2,575,816.0",Disabled,Disabled,"154.816776%","56.623106%","57.470149"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A8,Default,BL3-H vs Count,R1,BL3-H,Count,"4,930",Disabled,Disabled,"3,404,475.000000","---","3,195,051.5","---",Disabled,Disabled,"28.197657%","---","36.791045"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A9,Default,Global,All Events,Global,Global,"41,840",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","309.925926"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A9,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"20,992",Disabled,Disabled,"607,446.875000","3,085,821.500000","398,532.0","2,857,504.5",Disabled,Disabled,"121.717362%","50.532545%","155.496296"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A9,Default,BL3-H vs Count,R1,BL3-H,Count,"14,241",Disabled,Disabled,"3,604,169.250000","---","3,404,001.0","---",Disabled,Disabled,"29.104276%","---","105.488889"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A10,Default,Global,All Events,Global,Global,"23,127",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","172.589552"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A10,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"14,986",Disabled,Disabled,"369,842.437500","3,097,472.000000","216,998.0","2,431,205.5",Disabled,Disabled,"165.398998%","54.295846%","111.835821"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A10,Default,BL3-H vs Count,R1,BL3-H,Count,"8,543",Disabled,Disabled,"3,817,147.500000","---","3,736,739.0","---",Disabled,Disabled,"33.502147%","---","63.753731"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A12,Default,Global,All Events,Global,Global,"22,502",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","167.925373"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A12,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"9,782",Disabled,Disabled,"716,203.437500","3,301,442.750000","410,909.5","2,985,824.5",Disabled,Disabled,"124.755440%","58.339642%","73.000000"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,A12,Default,BL3-H vs Count,R1,BL3-H,Count,"6,087",Disabled,Disabled,"3,761,668.250000","---","3,574,016.0","---",Disabled,Disabled,"29.789276%","---","45.425373"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B1,Default,Global,All Events,Global,Global,"14,059",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","104.917910"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B1,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"2,651",Disabled,Disabled,"917,571.062500","2,891,949.750000","453,811.0","2,825,659.0",Disabled,Disabled,"132.808637%","62.414449%","19.783582"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B1,Default,BL3-H vs Count,R1,BL3-H,Count,"1,665",Disabled,Disabled,"3,547,059.250000","---","3,429,593.0","---",Disabled,Disabled,"25.633095%","---","12.425373"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B2,Default,Global,All Events,Global,Global,"42,547",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","315.162963"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B2,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"8,184",Disabled,Disabled,"577,975.312500","2,074,583.875000","216,056.5","1,726,864.0",Disabled,Disabled,"173.726776%","75.129422%","60.622222"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B2,Default,BL3-H vs Count,R1,BL3-H,Count,"3,306",Disabled,Disabled,"3,035,986.000000","---","2,842,040.5","---",Disabled,Disabled,"25.338638%","---","24.488889"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B3,Default,Global,All Events,Global,Global,"65,208",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","483.022222"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B3,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"19,962",Disabled,Disabled,"411,119.875000","2,512,854.250000","195,911.0","2,289,851.5",Disabled,Disabled,"177.340064%","56.590389%","147.866667"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B3,Default,BL3-H vs Count,R1,BL3-H,Count,"11,185",Disabled,Disabled,"3,195,940.750000","---","2,929,803.0","---",Disabled,Disabled,"29.533194%","---","82.851852"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B4,Default,Global,All Events,Global,Global,"3,788",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","28.268657"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B4,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"45",Disabled,Disabled,"677,669.125000","3,137,338.250000","288,078.0","2,605,177.0",Disabled,Disabled,"179.103925%","64.617714%","0.335821"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B4,Default,BL3-H vs Count,R1,BL3-H,Count,"32",Disabled,Disabled,"3,464,591.750000","---","2,874,484.0","---",Disabled,Disabled,"34.695379%","---","0.238806"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B5,Default,Global,All Events,Global,Global,"23,505",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","175.410448"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B5,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"14,155",Disabled,Disabled,"601,992.312500","4,315,769.500000","339,236.0","4,109,911.0",Disabled,Disabled,"135.882528%","41.530699%","105.634328"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B5,Default,BL3-H vs Count,R1,BL3-H,Count,"10,779",Disabled,Disabled,"4,053,134.750000","---","3,966,324.0","---",Disabled,Disabled,"28.355478%","---","80.440299"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B6,Default,Global,All Events,Global,Global,"40,401",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","301.500000"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B6,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"22,538",Disabled,Disabled,"600,421.625000","3,480,587.750000","360,235.0","3,204,703.0",Disabled,Disabled,"132.331270%","43.629097%","168.194030"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B6,Default,BL3-H vs Count,R1,BL3-H,Count,"17,845",Disabled,Disabled,"3,670,038.500000","---","3,443,149.0","---",Disabled,Disabled,"29.597384%","---","133.171642"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B7,Default,Global,All Events,Global,Global,"71,116",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","530.716418"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B7,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"26,247",Disabled,Disabled,"414,998.031250","2,940,535.250000","246,631.0","2,735,942.0",Disabled,Disabled,"146.742217%","51.864133%","195.873134"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B7,Default,BL3-H vs Count,R1,BL3-H,Count,"17,065",Disabled,Disabled,"3,565,557.000000","---","3,328,387.0","---",Disabled,Disabled,"29.553075%","---","127.350746"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B8,Default,Global,All Events,Global,Global,"35,476",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","264.746269"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B8,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"20,107",Disabled,Disabled,"564,638.250000","2,604,858.250000","361,547.0","2,490,756.0",Disabled,Disabled,"132.408969%","49.875214%","150.052239"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B8,Default,BL3-H vs Count,R1,BL3-H,Count,"12,492",Disabled,Disabled,"3,361,081.250000","---","3,150,771.5","---",Disabled,Disabled,"27.804228%","---","93.223881"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B9,Default,Global,All Events,Global,Global,"45,982",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","343.149254"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B9,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"17,498",Disabled,Disabled,"441,013.187500","3,070,010.500000","260,545.0","2,579,448.5",Disabled,Disabled,"149.161710%","56.405153%","130.582090"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B9,Default,BL3-H vs Count,R1,BL3-H,Count,"10,392",Disabled,Disabled,"3,636,884.750000","---","3,298,838.0","---",Disabled,Disabled,"32.791454%","---","77.552239"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B10,Default,Global,All Events,Global,Global,"38,906",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","288.192593"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B10,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"20,826",Disabled,Disabled,"484,568.343750","3,659,510.250000","279,496.5","3,200,741.5",Disabled,Disabled,"154.901872%","48.384135%","154.266667"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B10,Default,BL3-H vs Count,R1,BL3-H,Count,"15,108",Disabled,Disabled,"3,754,495.000000","---","3,450,853.0","---",Disabled,Disabled,"32.028089%","---","111.911111"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B11,Default,Global,All Events,Global,Global,"94,336",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","698.785185"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B11,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"23,830",Disabled,Disabled,"459,855.687500","2,981,242.000000","249,176.0","2,576,797.5",Disabled,Disabled,"153.966768%","65.432205%","176.518519"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B11,Default,BL3-H vs Count,R1,BL3-H,Count,"12,656",Disabled,Disabled,"3,493,909.250000","---","3,278,879.0","---",Disabled,Disabled,"29.300552%","---","93.748148"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B12,Default,Global,All Events,Global,Global,"80,599",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","601.485075"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B12,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"26,118",Disabled,Disabled,"560,448.187500","4,052,033.500000","301,601.5","3,508,249.0",Disabled,Disabled,"148.311190%","55.675502%","194.910448"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,B12,Default,BL3-H vs Count,R1,BL3-H,Count,"15,538",Disabled,Disabled,"3,830,382.250000","---","3,525,055.0","---",Disabled,Disabled,"32.185567%","---","115.955224"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C1,Default,Global,All Events,Global,Global,"21,309",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","159.022388"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C1,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"9,936",Disabled,Disabled,"558,935.937500","3,383,103.750000","310,153.5","2,957,278.0",Disabled,Disabled,"154.646580%","52.674382%","74.149254"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C1,Default,BL3-H vs Count,R1,BL3-H,Count,"6,359",Disabled,Disabled,"3,899,843.500000","---","3,894,066.0","---",Disabled,Disabled,"30.980490%","---","47.455224"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C2,Default,Global,All Events,Global,Global,"75,786",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","561.377778"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C2,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"22,368",Disabled,Disabled,"466,025.343750","3,334,578.500000","280,486.5","2,555,286.5",Disabled,Disabled,"150.607206%","64.502807%","165.688889"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C2,Default,BL3-H vs Count,R1,BL3-H,Count,"11,140",Disabled,Disabled,"3,799,876.250000","---","3,426,536.5","---",Disabled,Disabled,"34.880725%","---","82.518519"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C3,Default,Global,All Events,Global,Global,"48,783",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","364.052239"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C3,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"21,799",Disabled,Disabled,"430,944.187500","3,135,172.500000","249,581.0","2,704,400.0",Disabled,Disabled,"154.280202%","51.167583%","162.679104"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C3,Default,BL3-H vs Count,R1,BL3-H,Count,"14,523",Disabled,Disabled,"3,572,872.500000","---","3,246,035.0","---",Disabled,Disabled,"32.155744%","---","108.380597"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C4,Default,Global,All Events,Global,Global,"27,724",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","206.895522"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C4,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"15,310",Disabled,Disabled,"464,011.187500","3,495,634.250000","233,211.0","3,193,023.0",Disabled,Disabled,"168.929642%","41.156648%","114.253731"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C4,Default,BL3-H vs Count,R1,BL3-H,Count,"13,122",Disabled,Disabled,"3,495,692.000000","---","3,261,734.5","---",Disabled,Disabled,"28.295955%","---","97.925373"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C5,Default,Global,All Events,Global,Global,"66,677",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","493.903704"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C5,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"26,479",Disabled,Disabled,"489,702.656250","3,829,251.500000","293,799.0","3,384,014.0",Disabled,Disabled,"141.718179%","53.119706%","196.140741"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C5,Default,BL3-H vs Count,R1,BL3-H,Count,"17,344",Disabled,Disabled,"3,784,594.750000","---","3,556,838.0","---",Disabled,Disabled,"31.006190%","---","128.474074"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C6,Default,Global,All Events,Global,Global,"64,906",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","480.785185"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C6,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"29,606",Disabled,Disabled,"489,444.437500","2,583,443.000000","240,797.5","2,348,979.0",Disabled,Disabled,"162.392067%","47.722531%","219.303704"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C6,Default,BL3-H vs Count,R1,BL3-H,Count,"18,134",Disabled,Disabled,"3,093,797.500000","---","2,796,405.5","---",Disabled,Disabled,"29.967603%","---","134.325926"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C7,Default,Global,All Events,Global,Global,"59,151",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","438.155556"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C7,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"30,567",Disabled,Disabled,"488,483.156250","3,047,726.250000","232,678.0","2,681,784.0",Disabled,Disabled,"163.972158%","47.268866%","226.422222"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C7,Default,BL3-H vs Count,R1,BL3-H,Count,"22,536",Disabled,Disabled,"3,284,387.750000","---","2,947,458.0","---",Disabled,Disabled,"31.373465%","---","166.933333"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C8,Default,Global,All Events,Global,Global,"29,486",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","218.414815"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C8,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"16,292",Disabled,Disabled,"574,193.312500","2,888,227.500000","374,110.5","2,649,651.0",Disabled,Disabled,"122.259860%","53.267177%","120.681481"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C8,Default,BL3-H vs Count,R1,BL3-H,Count,"10,261",Disabled,Disabled,"3,482,336.500000","---","3,219,205.0","---",Disabled,Disabled,"29.717454%","---","76.007407"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C9,Default,Global,All Events,Global,Global,"286",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","2.118519"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C9,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"110",Disabled,Disabled,"475,834.875000","2,796,074.500000","316,577.5","2,501,990.5",Disabled,Disabled,"175.914872%","52.002781%","0.814815"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C9,Default,BL3-H vs Count,R1,BL3-H,Count,"63",Disabled,Disabled,"3,480,378.250000","---","3,334,354.0","---",Disabled,Disabled,"26.497045%","---","0.466667"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C10,Default,Global,All Events,Global,Global,"0",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","0.000000"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C10,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"0",Disabled,Disabled,"0.000000","0.000000","0.0","0.0",Disabled,Disabled,"---","---","0.000000"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C10,Default,BL3-H vs Count,R1,BL3-H,Count,"0",Disabled,Disabled,"0.000000","---","0.0","---",Disabled,Disabled,"---","---","0.000000"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C11,Default,Global,All Events,Global,Global,"404",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","3.014925"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C11,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"246",Disabled,Disabled,"416,365.593750","2,753,831.000000","337,931.5","2,401,606.5",Disabled,Disabled,"92.078213%","56.851387%","1.835821"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C11,Default,BL3-H vs Count,R1,BL3-H,Count,"133",Disabled,Disabled,"3,504,116.500000","---","3,168,624.0","---",Disabled,Disabled,"31.644860%","---","0.992537"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C12,Default,Global,All Events,Global,Global,"133",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","0.992537"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C12,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"27",Disabled,Disabled,"528,623.187500","2,409,978.750000","400,602.0","2,214,397.0",Disabled,Disabled,"107.454400%","51.968461%","0.201493"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,C12,Default,BL3-H vs Count,R1,BL3-H,Count,"16",Disabled,Disabled,"3,276,681.000000","---","2,880,442.5","---",Disabled,Disabled,"29.685826%","---","0.119403"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,D1,Default,Global,All Events,Global,Global,"0",Disabled,Disabled,"0.000000","0.000000","---","---",Disabled,Disabled,"---","---","0.000000"
Symbio.Counts.Dec.14.2018.PlateC,Experiment,p_compressa,D1,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"0",Disabled,Disabled,"0.000000","0.000000","0.0","0.0",Disabled,Disabled,"---","---","0.000000"
